For some reason it won't play all of the movies or tv shows included with Prime that I can play on other devices.,Bug Report,
It only works for Video conferencing - that's it....,Feature Summary,
Echo show has to send a verification code (5 digits) for you to get full functionality.,Feature Summary,
Called T-Mobile and they said they don't work with the Alexa app.,Feature Summary,
"PROS: touch screen on back; you can see what you are shooting, and playback Lots of other functions I'm still learning.",Feature Summary,
"Good battery life Much smaller Other mounts still work connects to my iphone via wifi (not bluetooth) via its own wifi connection (its weird; acts like bluetooth, but its wifi but doesn't need external wifi) CONS My iphone 6 doesn't connect with this.",Complaint,
"I can turn the camera on and off via my iphone, but I can't see what is being shot from my iPhone 6 (older phones you can) mini SD card (Not really a con, but its my only device that takes this small size; can't swap around) Will be a PRO in the future, but now  a CON -- too many different settings that I selected a 'wrong' setting out of ignorance.",Complaint,
Seems like 8 out of 10 things we ask the answer is either 'hmmm..,Complaint,
I can't find an answer to that' or 'sorry I don't have the answer to that question'.,Complaint,
They are simple things like 'Alexa how do we make milkshakes' We are so disappointed !,Complaint,
"I owned this watch of less than a month before I started having issues (moisture under the screen, not pairing with my phone, 8hr battery life) I contacted pebble before they went out of business it took them over a month to respond to my email and they then refused to fix my pebble",Bug Report,
"Works, not sure how accurate.",Inquiry,
The Step count feature is as much as 40-50% off from my manual pedometer.,Complaint,
"As for its measure of sleep time, it once credited me with and extra 4 hours of sleep when I wasn't wearing it.",Bug Report,
It seems more accurate when measuring flights of stairs climbed.,Feature Summary,
It does give an idea of how active you are.,Feature Summary,
"I do like it, but it seriously needs more apps to integrate into the home automation system.",Feature Request,
Like a door bell camera that shows on the screen would be great.,Feature Request,
Functions properly.,Praise,
"Also the notification syncing for (atleast for Android) seems a bit wonky, they show up fine on the tracker, but don't sync when dismissed on one device or the other.",Bug Report,
I'm glad I removed my previous review especially pertaining to the software for mac.,Praise,
GoPro needs to build in heavy duty image stabilization for a piece of equipment like this at the cost we pay.,Feature Request,
"I love how they auto-shut off the viewer display while the cam is running, but it should probably have some sort of indicator on the back side that shows the camera is operating.",Feature Request,
I bought it thinking I could set a lot of vibrating alarms for my son to go off throughout his classes to get him to focus.,Complaint,
You can only set up to 10 alarms.,Feature Summary,
That would've worked perfectly if my son hit the zzzz instead of the X. The.other smart watches the alarms will only sound no vibrate.,Complaint,
Maybe I'm just too old to jump right on the system so I'll try to find a 14 year old to help me out.,Complaint,
It paired up nicely with a  simple Alexa -  connect speaker - commands.,Praise,
The Dot works as well as the larger Echo and fits more easily on a crowded desk top or night stand.,Praise,
Searching the net I was able to find multiple lists of Echo commands that have made the device more of a friendly helper than a novelty item.,Praise,
